id_compte,numero_compte,type_compte,produit_bancaire,statut_compte,date_ouverture
417,237-01-144944162,Association,Compte association,Actif,2018-07-07
418,237-01-145055457,Épargne,Épargne projet,Actif,2020-07-10
419,237-01-145076962,Association,Compte association,Actif,2024-11-27
420,237-01-145232188,Association,Compte association,Actif,2020-02-22
421,237-01-145353631,Épargne,Épargne classique,Actif,2024-11-06
422,237-01-145386768,Épargne,Épargne jeune,Bloqué,2017-11-07
423,237-01-145552468,Courant,Compte courant,Dormant,2020-11-15
424,237-01-145564642,Épargne,Épargne jeune,Actif,2023-03-07
425,237-01-145651751,Courant,Compte courant,Actif,2023-10-23
426,237-01-145995577,Épargne,Épargne jeune,Dormant,2026-01-01
427,237-01-146003150,Épargne,Épargne jeune,Actif,2022-03-31
428,237-01-146047446,Professionnel,Compte professionnel,Actif,2023-10-22
429,237-01-146253070,Courant,Compte salaire,Actif,2025-12-16
430,237-01-146281622,Professionnel,Compte professionnel,Actif,2022-12-08
431,237-01-146343988,Commerçant,Compte commerçant,Actif,2019-12-22
432,237-01-146346607,Épargne,Épargne classique,Actif,2024-03-14
433,237-01-146436812,Professionnel,Crédit commercial,Actif,2022-01-24
434,237-01-146549466,Commerçant,Compte commerçant,Actif,2025-05-19
435,237-01-146686474,Épargne,Épargne projet,Actif,2022-07-22
436,237-01-147048276,Courant,Compte courant,Actif,2025-10-09
437,237-01-147165522,Association,Compte association,Actif,2023-11-24
438,237-01-147259612,Épargne,Épargne jeune,Actif,2026-01-01
439,237-01-147287441,Professionnel,Compte professionnel,Actif,2018-01-23
440,237-01-147367784,Commerçant,Compte commerçant,Actif,2018-09-02
441,237-01-147499960,Épargne,Épargne jeune,Actif,2020-11-03
442,237-01-147731527,Professionnel,Crédit commercial,Actif,2025-02-28
443,237-01-147758334,Professionnel,Crédit scolaire,Actif,2023-02-03
444,237-01-147812161,Association,Compte association,Actif,2022-11-26
445,237-01-147830234,Professionnel,Crédit commercial,Actif,2021-06-12
446,237-01-148134703,Épargne,Épargne classique,Actif,2020-09-01
447,237-01-148169474,Épargne,Épargne projet,Actif,2025-01-08
448,237-01-148189284,Courant,Compte courant,Bloqué,2018-10-29
449,237-01-148208226,Épargne,Épargne projet,Actif,2019-10-23
450,237-01-148403392,Courant,Compte salaire,Actif,2021-01-05
451,237-01-148479310,Courant,Compte courant,Actif,2025-06-28
452,237-01-148567612,Épargne,Épargne classique,Actif,2021-12-28
453,237-01-148593718,Professionnel,Crédit scolaire,Actif,2022-10-26
454,237-01-148644106,Professionnel,Crédit commercial,Actif,2020-09-25
455,237-01-148721112,Association,Compte association,Actif,2025-12-12
456,237-01-148728554,Professionnel,Crédit scolaire,Actif,2018-05-18
457,237-01-148759176,Commerçant,Compte commerçant,Clôturé,2022-04-05
458,237-01-148931862,Épargne,Épargne jeune,Actif,2024-09-09
459,237-01-149120931,Commerçant,Compte commerçant,Actif,2019-08-04
460,237-01-149278492,Commerçant,Compte commerçant,Actif,2025-07-30
461,237-01-149439749,Professionnel,Crédit commercial,Actif,2020-06-26
462,237-01-149663144,Professionnel,Crédit scolaire,Actif,2017-04-10
463,237-01-149755092,Tontine,Compte tontine,Actif,2021-09-08
464,237-01-149759629,Professionnel,Compte professionnel,Actif,2020-11-11
465,237-01-149823051,Association,Compte association,Actif,2018-08-15
466,237-01-149899278,Association,Compte association,Actif,2021-09-02
467,237-01-150045668,Épargne,Épargne jeune,Dormant,2023-03-01
468,237-01-150282466,Professionnel,Crédit commercial,Actif,2024-06-12
469,237-01-150417917,Courant,Compte courant,Actif,2021-01-07
470,237-01-150628827,Épargne,Épargne classique,Actif,2017-10-15
471,237-01-150646048,Courant,Compte courant,Actif,2018-11-27
472,237-01-150648941,Association,Compte association,Actif,2025-10-09
473,237-01-150739708,Tontine,Compte tontine,Dormant,2023-09-23
474,237-01-150820556,Tontine,Compte tontine,Actif,2018-09-29
475,237-01-150826483,Professionnel,Crédit commercial,Dormant,2021-09-21
476,237-01-150988950,Courant,Compte salaire,Actif,2024-05-22
477,237-01-151034322,Tontine,Compte tontine,Actif,2022-08-01
478,237-01-151188614,Professionnel,Crédit commercial,Actif,2021-03-10
479,237-01-151227025,Professionnel,Compte professionnel,Actif,2022-09-27
480,237-01-151247536,Professionnel,Compte professionnel,Actif,2022-03-13
481,237-01-151248939,Tontine,Compte tontine,Dormant,2026-02-25
482,237-01-151383085,Épargne,Épargne projet,Actif,2018-10-27
483,237-01-151387867,Commerçant,Compte commerçant,Actif,2019-03-10
484,237-01-151418951,Association,Compte association,Actif,2022-07-03
485,237-01-151836612,Épargne,Épargne jeune,Actif,2023-01-17
486,237-01-151859788,Courant,Compte salaire,Actif,2024-10-29
487,237-01-151949807,Association,Compte association,Actif,2018-01-31
488,237-01-152301496,Épargne,Épargne classique,Actif,2022-01-18
489,237-01-152382825,Tontine,Compte tontine,Bloqué,2023-03-09
490,237-01-152397896,Tontine,Compte tontine,Actif,2025-09-24
491,237-01-152510922,Épargne,Épargne classique,Actif,2025-11-27
492,237-01-152709513,Professionnel,Compte professionnel,Actif,2017-04-26
493,237-01-153242189,Courant,Compte courant,Actif,2019-04-14
494,237-01-153264915,Épargne,Épargne classique,Actif,2025-11-03
495,237-01-153423202,Tontine,Compte tontine,Actif,2019-04-18
496,237-01-153446158,Commerçant,Compte commerçant,Actif,2017-06-30
497,237-01-153588056,Courant,Compte courant,Actif,2020-12-29
498,237-01-153709654,Professionnel,Crédit scolaire,Actif,2023-11-21
499,237-01-153885717,Professionnel,Crédit commercial,Actif,2022-04-12
500,237-01-153920858,Commerçant,Compte commerçant,Actif,2019-07-27
501,237-01-154036843,Tontine,Compte tontine,Dormant,2017-01-12
502,237-01-154078770,Épargne,Épargne jeune,Actif,2017-02-10
503,237-01-154315458,Professionnel,Compte professionnel,Actif,2022-12-01
504,237-01-154359428,Épargne,Épargne classique,Actif,2018-09-05
505,237-01-154476411,Professionnel,Crédit scolaire,Actif,2021-03-20
506,237-01-154650114,Professionnel,Compte professionnel,Actif,2024-03-06
507,237-01-154720057,Professionnel,Crédit scolaire,Bloqué,2017-01-19
508,237-01-154789224,Tontine,Compte tontine,Actif,2022-08-11
509,237-01-154854732,Courant,Compte salaire,Bloqué,2022-05-20
510,237-01-154935889,Association,Compte association,Actif,2022-11-01
511,237-01-154950961,Professionnel,Crédit commercial,Actif,2023-02-03
512,237-01-155023741,Épargne,Épargne projet,Actif,2020-09-17
513,237-01-155039296,Épargne,Épargne jeune,Actif,2020-01-14
514,237-01-155116602,Courant,Compte courant,Actif,2023-11-01
515,237-01-155487946,Courant,Compte salaire,Actif,2025-09-12
516,237-01-155580548,Épargne,Épargne jeune,Actif,2025-02-06
517,237-01-155595127,Commerçant,Compte commerçant,Actif,2021-09-20
518,237-01-155701747,Épargne,Épargne projet,Actif,2017-06-08
519,237-01-155786059,Professionnel,Crédit scolaire,Actif,2023-03-22
520,237-01-155974755,Tontine,Compte tontine,Actif,2018-08-19
521,237-01-156214373,Épargne,Épargne classique,Actif,2020-09-07
522,237-01-156297565,Épargne,Épargne projet,Actif,2025-05-01
523,237-01-156315771,Commerçant,Compte commerçant,Actif,2024-01-31
524,237-01-156406531,Association,Compte association,Actif,2019-07-07
525,237-01-156523650,Association,Compte association,Actif,2023-09-13
526,237-01-156720998,Professionnel,Compte professionnel,Actif,2019-11-16
527,237-01-156752306,Épargne,Épargne classique,Actif,2021-01-31
528,237-01-156769831,Association,Compte association,Actif,2017-12-30
529,237-01-156907472,Commerçant,Compte commerçant,Bloqué,2024-06-11
530,237-01-156939534,Épargne,Épargne classique,Actif,2018-04-20
531,237-01-157190660,Professionnel,Crédit commercial,Actif,2024-05-31
532,237-01-157227713,Épargne,Épargne projet,Actif,2022-02-05
533,237-01-157380458,Épargne,Épargne jeune,Actif,2022-12-21
534,237-01-157403414,Professionnel,Crédit commercial,Actif,2017-10-20
535,237-01-157408342,Commerçant,Compte commerçant,Actif,2026-02-26
536,237-01-157435757,Courant,Compte salaire,Actif,2023-08-18
537,237-01-157561492,Professionnel,Compte professionnel,Actif,2017-06-13
538,237-01-157568844,Tontine,Compte tontine,Actif,2019-09-04
539,237-01-157672407,Courant,Compte salaire,Actif,2020-06-26
540,237-01-157827409,Courant,Compte salaire,Actif,2018-06-05
541,237-01-157899596,Épargne,Épargne projet,Actif,2024-10-17
542,237-01-157995261,Épargne,Épargne projet,Actif,2017-10-23
543,237-01-158053115,Tontine,Compte tontine,Actif,2018-04-30
544,237-01-158107877,Professionnel,Compte professionnel,Actif,2022-10-07
545,237-01-158240615,Tontine,Compte tontine,Actif,2023-01-21
546,237-01-158360771,Professionnel,Crédit commercial,Bloqué,2021-12-29
547,237-01-158471003,Professionnel,Compte professionnel,Actif,2025-04-07
548,237-01-158567175,Épargne,Épargne classique,Actif,2025-01-13
549,237-01-158570035,Professionnel,Crédit commercial,Actif,2023-04-07
550,237-01-158684847,Commerçant,Compte commerçant,Actif,2021-03-27
551,237-01-159041314,Commerçant,Compte commerçant,Actif,2023-02-14
552,237-01-159142371,Commerçant,Compte commerçant,Actif,2021-12-06
553,237-01-159353974,Professionnel,Crédit commercial,Actif,2024-03-23
554,237-01-159381907,Association,Compte association,Actif,2026-02-07
555,237-01-159420040,Tontine,Compte tontine,Actif,2018-10-26
556,237-01-159601576,Tontine,Compte tontine,Actif,2024-12-18
557,237-01-159642378,Épargne,Épargne jeune,Actif,2024-05-08
558,237-01-159809439,Association,Compte association,Actif,2019-08-24
559,237-01-159833072,Professionnel,Crédit scolaire,Actif,2023-05-29
560,237-01-159880630,Épargne,Épargne classique,Actif,2023-04-26
561,237-01-159920298,Professionnel,Crédit commercial,Actif,2019-08-11
562,237-01-160114137,Professionnel,Compte professionnel,Actif,2020-08-15
563,237-01-160251531,Épargne,Épargne projet,Actif,2024-04-04
564,237-01-160275561,Courant,Compte courant,Actif,2018-03-09
565,237-01-160313702,Épargne,Épargne projet,Actif,2018-05-02
566,237-01-160517362,Épargne,Épargne jeune,Actif,2018-03-05
567,237-01-160537173,Professionnel,Crédit scolaire,Actif,2023-05-30
568,237-01-160646970,Professionnel,Crédit scolaire,Actif,2019-11-14
569,237-01-160736795,Épargne,Épargne jeune,Actif,2024-07-03
570,237-01-160923309,Épargne,Épargne classique,Dormant,2020-09-06
571,237-01-160926426,Commerçant,Compte commerçant,Actif,2019-02-18
572,237-01-160976433,Courant,Compte courant,Bloqué,2021-12-03
573,237-01-161106245,Professionnel,Crédit commercial,Actif,2024-12-28
574,237-01-161164397,Professionnel,Crédit scolaire,Actif,2020-12-25
575,237-01-161166392,Courant,Compte courant,Actif,2019-09-16
576,237-01-161238857,Professionnel,Compte professionnel,Actif,2024-06-20
577,237-01-161502225,Association,Compte association,Dormant,2025-05-14
578,237-01-161750821,Association,Compte association,Actif,2025-01-07
579,237-01-161892293,Épargne,Épargne jeune,Actif,2025-11-16
580,237-01-161925861,Professionnel,Crédit commercial,Actif,2023-05-21
581,237-01-161967548,Épargne,Épargne classique,Actif,2022-01-27
582,237-01-162016392,Commerçant,Compte commerçant,Actif,2017-11-29
583,237-01-162127760,Courant,Compte salaire,Actif,2018-08-30
584,237-01-162132522,Commerçant,Compte commerçant,Clôturé,2022-01-20
585,237-01-162203761,Professionnel,Compte professionnel,Actif,2017-10-14
586,237-01-162347465,Épargne,Épargne projet,Actif,2018-04-25
587,237-01-162388590,Épargne,Épargne classique,Actif,2025-08-01
588,237-01-162813074,Tontine,Compte tontine,Actif,2020-03-06
589,237-01-162924565,Commerçant,Compte commerçant,Actif,2017-03-20
590,237-01-163064649,Courant,Compte salaire,Actif,2022-08-19
591,237-01-163105469,Commerçant,Compte commerçant,Actif,2021-09-25
592,237-01-163150318,Professionnel,Crédit commercial,Actif,2019-08-16
593,237-01-163174016,Professionnel,Crédit scolaire,Actif,2021-11-11
594,237-01-163240800,Courant,Compte salaire,Actif,2020-05-21
595,237-01-163463998,Épargne,Épargne jeune,Actif,2026-06-15
596,237-01-163667760,Professionnel,Compte professionnel,Actif,2023-09-08
597,237-01-163733022,Courant,Compte courant,Actif,2018-11-21
598,237-01-163738529,Association,Compte association,Bloqué,2022-07-14
599,237-01-163860794,Épargne,Épargne jeune,Actif,2024-12-22
600,237-01-164013270,Épargne,Épargne jeune,Actif,2021-11-25
601,237-01-164100314,Épargne,Épargne jeune,Actif,2023-09-26
602,237-01-164155212,Professionnel,Crédit scolaire,Actif,2020-05-29
603,237-01-164232621,Épargne,Épargne projet,Actif,2022-02-02
604,237-01-164235585,Épargne,Épargne projet,Actif,2018-12-04
605,237-01-164386153,Commerçant,Compte commerçant,Actif,2017-06-03
606,237-01-164785701,Épargne,Épargne projet,Actif,2021-03-18
607,237-01-164794283,Professionnel,Crédit scolaire,Actif,2026-05-07
608,237-01-164805530,Professionnel,Crédit scolaire,Actif,2018-11-04
609,237-01-164837998,Tontine,Compte tontine,Actif,2024-05-06
610,237-01-164840993,Courant,Compte salaire,Actif,2021-09-07
611,237-01-164908868,Commerçant,Compte commerçant,Clôturé,2019-12-06
612,237-01-165013723,Commerçant,Compte commerçant,Actif,2019-02-11
613,237-01-165123835,Épargne,Épargne jeune,Actif,2025-11-08
614,237-01-165167815,Commerçant,Compte commerçant,Actif,2022-02-21
615,237-01-165209768,Épargne,Épargne projet,Actif,2022-05-05
616,237-01-165540773,Courant,Compte salaire,Actif,2023-10-11
617,237-01-165731372,Épargne,Épargne jeune,Actif,2024-03-19
618,237-01-165858813,Épargne,Épargne projet,Actif,2023-04-16
619,237-01-165861322,Courant,Compte salaire,Bloqué,2018-06-22
620,237-01-165950845,Épargne,Épargne projet,Actif,2024-10-20
621,237-01-166027229,Tontine,Compte tontine,Actif,2017-04-05
622,237-01-166083998,Courant,Compte salaire,Actif,2022-07-03
623,237-01-166098170,Épargne,Épargne jeune,Actif,2022-07-20
624,237-01-166204580,Professionnel,Crédit scolaire,Actif,2021-04-13
625,237-01-166247324,Professionnel,Crédit scolaire,Bloqué,2021-04-14
626,237-01-166339075,Tontine,Compte tontine,Actif,2024-10-05
627,237-01-166407254,Épargne,Épargne classique,Actif,2025-08-22
628,237-01-166412756,Épargne,Épargne classique,Bloqué,2019-03-22
629,237-01-166587091,Épargne,Épargne classique,Actif,2023-06-08
630,237-01-166629789,Tontine,Compte tontine,Actif,2026-03-03
631,237-01-166793748,Commerçant,Compte commerçant,Actif,2018-10-09
632,237-01-166829157,Courant,Compte salaire,Actif,2018-10-26
633,237-01-166853034,Commerçant,Compte commerçant,Actif,2024-08-05
634,237-01-166870748,Épargne,Épargne classique,Actif,2018-08-15
635,237-01-167054295,Association,Compte association,Actif,2024-02-20
636,237-01-167065485,Tontine,Compte tontine,Actif,2020-09-20
637,237-01-167099813,Épargne,Épargne jeune,Actif,2017-06-05
638,237-01-167177830,Professionnel,Crédit commercial,Actif,2023-04-13
639,237-01-167367909,Professionnel,Compte professionnel,Actif,2022-04-01
640,237-01-167505984,Courant,Compte salaire,Actif,2022-08-20
641,237-01-167539082,Association,Compte association,Actif,2023-11-27
642,237-01-167635216,Professionnel,Compte professionnel,Actif,2026-06-13
643,237-01-168189377,Professionnel,Crédit commercial,Actif,2021-01-30
644,237-01-168318466,Courant,Compte salaire,Actif,2026-06-24
645,237-01-168365181,Épargne,Épargne projet,Actif,2018-03-14
646,237-01-168451333,Courant,Compte courant,Actif,2022-02-04
647,237-01-168480692,Épargne,Épargne projet,Actif,2021-05-21
648,237-01-168573335,Professionnel,Crédit commercial,Actif,2018-03-15
649,237-01-168618544,Épargne,Épargne jeune,Actif,2020-10-26
650,237-01-168723758,Professionnel,Crédit scolaire,Actif,2022-07-07
651,237-01-168727497,Courant,Compte courant,Actif,2023-04-21
652,237-01-168763920,Commerçant,Compte commerçant,Actif,2019-01-11
653,237-01-168986094,Professionnel,Crédit commercial,Actif,2020-03-25
654,237-01-169025632,Épargne,Épargne jeune,Actif,2022-01-04
655,237-01-169049475,Association,Compte association,Actif,2024-03-11
656,237-01-169135211,Professionnel,Compte professionnel,Actif,2017-11-15
657,237-01-169143233,Professionnel,Crédit scolaire,Actif,2024-07-29
658,237-01-169182700,Épargne,Épargne jeune,Actif,2018-11-28
659,237-01-169207518,Commerçant,Compte commerçant,Actif,2017-01-04
660,237-01-169256391,Épargne,Épargne jeune,Actif,2019-11-05
661,237-01-169321002,Épargne,Épargne projet,Actif,2025-12-17
662,237-01-169373034,Commerçant,Compte commerçant,Actif,2025-03-02
663,237-01-169453834,Épargne,Épargne projet,Actif,2019-12-17
664,237-01-169461108,Commerçant,Compte commerçant,Actif,2023-01-27
665,237-01-169528756,Épargne,Épargne projet,Actif,2026-05-28
666,237-01-169709896,Professionnel,Crédit scolaire,Actif,2024-04-18
667,237-01-169713389,Épargne,Épargne classique,Actif,2018-03-14
668,237-01-169900752,Courant,Compte courant,Actif,2022-02-27
669,237-01-170001564,Épargne,Épargne projet,Actif,2023-09-26
670,237-01-170054174,Épargne,Épargne projet,Actif,2020-05-15
671,237-01-170152528,Professionnel,Crédit scolaire,Actif,2020-10-30
672,237-01-170313965,Courant,Compte courant,Actif,2019-03-26
673,237-01-170433330,Épargne,Épargne jeune,Dormant,2018-09-04
674,237-01-170450029,Commerçant,Compte commerçant,Actif,2024-11-21
675,237-01-170507856,Courant,Compte courant,Actif,2020-01-26
676,237-01-170516037,Épargne,Épargne projet,Actif,2018-04-02
677,237-01-170560072,Courant,Compte salaire,Actif,2024-08-12
678,237-01-170845204,Épargne,Épargne jeune,Actif,2019-05-11
679,237-01-170981638,Commerçant,Compte commerçant,Actif,2020-01-30
680,237-01-171172895,Courant,Compte courant,Actif,2024-07-16
681,237-01-171271922,Épargne,Épargne classique,Actif,2018-02-26
682,237-01-171324149,Épargne,Épargne classique,Actif,2026-04-29
